stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.85,0,1.69,3.38,0,0.28,0,0,0,0,0,0,0,1.13,1.69,1.13,3.66,0,0,0,0,12.68,9.02,0,0.56,0,1.41,0,0,1.41,0,0,0.28,0,0,0
21Day,0.74,0,0,4.07,8.88,0,3.7,0,0,0,0,0,1.85,0,0.37,1.11,1.48,4.81,0,0,1.85,0,8.51,7.77,0,0.37,0,0.74,1.11,0,1.11,0.37,0.37,0,0,0,1.11
3Month,0.1,0.83,0.21,6.14,0,0.42,0.31,0.73,1.46,0,5.41,5.41,0.94,3.22,0.21,2.08,2.29,1.35,0.21,0,3.43,0.83,0.42,0.1,0.1,0.31,0,0,0.42,19.14,0,0,0,0,0.73,2.29,3.85
22Month,0.27,0.68,0.41,2.73,0,0.55,0.82,0.27,3.69,0.96,17.22,3.42,0.96,1.91,0.27,0.55,2.46,2.87,0.14,0.41,2.19,0,0,0,0.14,0.27,0.55,0.27,0.14,3.83,0.68,0.27,0,0,0,0,0.55
