stage,Epithelial.cell,Erythrocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,0,0,0,0,1,5
72hpf,0,0.281848056003223,0,0,0,0.281848056003223,0
21Day,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0
