stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,83,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,2.25,0.56,0,3.38,0.85,0.85,0,0,0,0,0,0,0,0.28,0,1.97,4.79,0,10.99,0,0.28,0.28,0.28,70.74,44.25,0.28,0.28,6.2,0.28,0,4.23,0.28,0.28,0.56,0,0,0
21Day,7.4,0.74,0,15.17,1.85,3.7,0,5.55,0,0.37,0,2.22,0,3.33,0,2.22,7.77,1.85,26.64,0,0,3.33,0.74,31.08,15.54,0.74,1.48,17.02,3.7,0,3.33,1.85,2.22,2.22,0,0,2.22
3Month,0.1,1.56,0.31,8.95,0.31,0,0.42,0.62,1.25,2.6,0,108.8,1.35,0.31,3.22,1.46,3.43,1.46,11.65,3.95,0,1.56,2.91,0.94,0.1,1.25,0.31,1.04,1.77,0.52,0.42,0,0,0.1,1.77,0.62,1.25
22Month,0.27,1.23,0.55,2.32,0,0,0.41,0.41,0.55,3.01,1.23,37.72,0.27,0.82,2.19,0,0.41,1.23,4.37,0.41,0.27,0.68,0.14,0.55,0,0.14,0,0.41,0.14,0,0.41,0.82,0,0,0,0,0.14
