stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,12,0,9,0,0,0,0,7,157,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,1.41,3.38,0.28,0,0.28,0,0,0,0,0,0,0,0.85,4.51,0.28,3.66,0,0,0,0.28,10.99,13.81,0,0,0,12.68,0.28,0.28,7.61,0.28,0,0,0,0,0
21Day,2.96,0.37,0.37,13.69,1.85,1.85,0,0.37,0,0.37,0.37,0.74,0,0.37,0,1.11,21.09,0.74,8.14,0,0,2.96,0,3.7,5.92,0,0,0,7.03,2.96,12.95,2.96,0,0.74,0.37,0,0,0
3Month,0,0.73,0.52,11.65,0,0,0.31,0,0.73,1.04,0,7.7,1.04,0,2.39,3.12,3.22,2.5,3.64,0.31,0,0.52,1.77,0.1,0.21,0.62,0.21,0,0,0.31,21.53,0,0,0,0.21,1.35,140.21,1.56
22Month,0.14,1.64,0.55,14.48,0.55,0,0.14,0,0.14,1.78,4.1,26.51,0.55,0.55,2.6,1.37,1.37,2.19,11.89,0.55,0.82,1.09,0.41,0.68,0.41,0.82,0.82,0.41,0.68,0.14,25.28,0.27,0,0.14,0.27,0.68,0.55,0.27
