stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,1,0,21,0,4,0,1,0,0,0,0,1,0,0,0,7,11,93,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,46.5,4.79,0,22.27,2.54,92.73,0,1.97,0,0,1.69,0,0,0,0.85,0,3.38,100.34,15.22,8.74,0,0.56,0,1.69,54.68,11.27,0,1.69,0,4.23,0.28,0,0.56,1.13,0,0,0.28,0,0,0
21Day,65.86,5.18,0,108.04,2.22,120.25,0,15.54,0,0.37,8.88,0,1.48,4.07,32.56,0.37,4.07,64.01,20.35,49.58,0,0,7.4,0,32.56,9.25,1.11,7.03,0,9.99,11.84,0,0.74,2.22,1.48,3.33,0,0,0,12.95
3Month,1.35,17.89,0.62,220.41,0.52,0,4.16,6.55,0.31,7.7,136.89,0.1,18.52,97.57,4.78,10.09,13.63,77.08,54.92,31.93,5.72,0.31,23.4,3.54,4.06,0.42,8.22,11.55,0,0.52,3.22,0.62,9.36,0.42,0,0,0.21,3.95,13.31,23.4
22Month,0.96,11.48,1.23,53.57,0.27,0,4.65,4.51,0.27,3.69,154,0.82,46.19,41.54,11.21,5.06,3.83,18.31,44.55,29.38,0.82,1.64,10.11,0,2.32,0.55,9.7,7.52,0.41,0.27,0.82,0.14,5.06,0.68,0.41,0,0,0.68,0,14.21
