stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,2.60042516611682,0,0,0,0.104017006644673,0.104017006644673,0.312051019934018,0,0,0,0.104017006644673
22Month,0.136649431988133,0.683247159940666,0.136649431988133,0.956546023916932,0.136649431988133,0.273298863976266,0,2.18639091181013,0.136649431988133,0.273298863976266,0,0
