stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,1,1,0,0,1,1,1,6,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,1.69108833601934,0,0,0.281848056003223,0
3Month,0,0,0.104017006644673,0,0,0,0,0,0.312051019934018,0,0.104017006644673
22Month,0,0,0,0.136649431988133,0,0,0,0,0,0,0
