stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,214,1,0,23,0,0,0,1,0,0,0,0,0,0,0,2,17,1,8,0,0,0,0,3,28,1,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,104.57,0.56,0,7.61,0.28,0.56,0,0,0,0,0,0,0,0,0,0.85,87.37,0.85,1.69,0,0,0.28,0,6.2,3.66,0,0,0,1.69,0,0.28,0.85,0,0,0.85,0,0,0
21Day,71.04,0.37,0,5.55,0,1.48,0,0,0,0,0,0.74,0,0.74,0.37,1.11,14.06,0.37,4.81,0,0,0.74,0.37,2.59,0.74,1.48,0.37,0,6.29,1.11,1.48,0,0.37,1.11,0.37,0,0,1.48
3Month,1.46,0.94,0.1,3.22,0,0,0.21,0,0.21,0.73,0.1,10.3,2.18,0.1,0.73,0.42,1.77,0.94,3.22,0.1,0,1.87,0,0.1,0.1,4.99,0.1,0,0.1,0.62,12.27,0.1,0.1,0,0.1,0.62,22.47,13.63
22Month,0.55,0.82,0.14,1.64,0,0,0.14,0,0.27,0.68,0,44.82,0.96,0,0.55,0.14,0.14,1.09,8.75,0,0.27,0.82,0,0.27,0,3.28,0.14,0.27,0,0.14,14.89,0.41,0.14,0,0,0.14,0,10.25
