stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.563696112006446,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0.281848056003223,2.25478444802579,0,0,0,0.281848056003223,9.86468196011281,2.25478444802579,0,3.10032861603546,0,0,0.84554416800967,0,0,0,0,0
21Day,2.21992116158569,0,1.10996058079285,0,0.369986860264282,0,0,0,0,0,0,0,0,0.739973720528564,0,7.76972406554993,0,0,0.369986860264282,0,2.21992116158569,3.32988174237854,0,2.21992116158569,0,0,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0
3Month,0,1.24820407973607,1.35222108638074,0.104017006644673,0,0.312051019934018,0,0.104017006644673,0,0.624102039868036,0.104017006644673,0.208034013289345,0.104017006644673,0.624102039868036,0.104017006644673,1.66427210631476,0.312051019934018,0,0,0,0.312051019934018,0.104017006644673,0.104017006644673,0,0.104017006644673,0.416068026578691,0,0,0,0.312051019934018,0.104017006644673,0.312051019934018
22Month,0,0.273298863976266,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,2.18639091181013,0.136649431988133,0,0,0,0.136649431988133,0.273298863976266,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0.273298863976266,0,0,0,0,0,0.136649431988133
