stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Smooth.muscle.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,1.47994744105713
3Month,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0.312051019934018,0,1.56025509967009,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0.136649431988133
