stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0,0,0,3.6640247280419,5.91880917606769,0.563696112006446,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,4.80982918343567,0.369986860264282,0,0,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,0.728119046512708,0,0.104017006644673,0,0.208034013289345,0.208034013289345,0,0,0,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345
22Month,0,0,0,0,0,0.273298863976266,0.819896591928799,0.136649431988133,0,0,0,0,0,0,0,0,0,0
