stage,Endothelial.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,1,0,0,0,1,0,0
72hpf,0,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0.281848056003223
21Day,0,0,0.369986860264282,1.10996058079285,0,0.369986860264282,0.739973720528564,0,1.10996058079285,0
3Month,0.104017006644673,0,0,0,0,0,0,0,0,0
