stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Hatching.gland,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,1,2,6,0,189,4,1,6,2,41,1
72hpf,0.281848056003223,0,2.25478444802579,0.281848056003223,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0
