stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,47,10,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,3.1,0,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0,3.95,0.56,2.54,0.85,0,0.85,0,0,4.23,0.28,0,0,0,0.28,0,0,0,0,2.54,0,0,0
21Day,1.48,2.22,0,0.37,0,1.85,0,1.48,0,0,0,0,0.74,0,4.81,1.11,0.37,0.74,5.18,2.22,0,0,0.74,0,3.33,0,0,0,0,0,0.37,0,0,0,1.11,0,0,1.11
3Month,0.31,7.7,2.39,11.13,0.1,0,2.39,0.31,0.1,3.12,2.91,0.1,736.34,4.26,1.25,105.79,2.29,3.95,14.67,2.91,0.52,1.66,1.98,24.44,0.73,0.21,0.94,0.73,0,0.42,12.27,2.91,0.31,0.1,0.1,2.39,1.14,4.78
22Month,0.14,4.92,0.55,2.87,0,0,0,0,0,0.68,2.05,0.27,70.37,0.55,1.09,36.35,0.14,0,8.06,0.41,0.14,0.96,0.14,0.14,0.14,0,0,0.41,0.14,0,0.14,0,0,0.14,0,0,0,0.68
