stage,Epithelial.cell,Hepatocyte,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,1
72hpf,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0.369986860264282
22Month,0.136649431988133,0.273298863976266,0,0
