stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,9,0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,5,5,2,65,0,0,0,0,19,526,1,0,13,0,0,0,0,0,0,0,0,0
72hpf,12.12,3.38,0,14.66,7.33,3.38,0,0.85,0,0,0,0,0,0.28,0,1.69,0,9.86,19.17,1.13,60.32,0,0.85,2.54,0.28,266.06,177,1.41,0.28,46.5,1.13,0,18.32,3.38,1.69,3.1,0,0,0
21Day,11.84,0.74,0,27.01,3.33,8.51,0,5.18,0,0,0,0,0,0.74,0.74,4.81,1.11,1.85,9.25,1.11,52.54,0,0,7.77,0,51.8,52.17,1.11,0.74,14.06,4.81,0.37,7.77,1.48,5.55,0.74,0.37,0,1.85
3Month,0.1,2.39,0.52,38.9,0.52,0,0.42,0.42,0,1.66,3.33,0.1,0,15.5,2.7,1.04,5.3,4.26,9.57,4.99,13.21,1.25,0.1,2.18,2.18,5.72,1.25,3.33,1.56,0.73,1.25,32.25,0.83,0,0,0.42,9.36,216.25,3.12
22Month,0.14,1.5,0.82,14.21,0,0,0.68,1.09,0.27,0.55,2.46,5.33,0,13.12,1.09,2.32,3.42,0.68,2.32,2.6,9.84,0,0.68,0.96,0.27,1.78,0.68,2.32,1.37,0.68,0.27,12.98,0.82,0.96,0,0.27,0.55,0.68,0.68
