stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.28,0,1.97,0.56,1.69,0,0,0,0,0,0,0,0.56,0,2.82,3.1,0.28,31.57,0,0,0.28,0,22.55,12.12,0,0.28,5.07,0.28,0,1.13,0.28,0.28,0.28,0,0,0
21Day,4.44,0.37,0.37,13.69,0.74,7.77,0,1.11,0.37,1.11,0,2.22,0.37,2.96,1.11,1.11,5.18,1.48,174.63,0,0,2.22,0.37,20.35,10.73,0,0.37,7.77,4.07,0,1.48,0.74,2.59,1.48,0,0,2.59
3Month,0.1,2.08,1.46,13.31,0,0,1.35,0.31,1.98,4.78,0,231.96,4.89,0.31,15.81,1.77,4.89,2.7,153.63,1.25,0.42,1.87,3.74,0.94,0.21,1.56,0.31,0.31,2.39,5.41,0.52,0,0,0.1,1.66,1.66,3.85
22Month,0,0,0.55,2.46,0.27,0,0.27,0,0.27,1.09,1.09,122.03,0.41,0.27,10.93,0.55,0.41,1.23,15.17,0.14,11.75,0.41,0,0.27,0.27,0.41,0.41,0.27,0.27,0.82,0.41,0.14,0,0,0,0,0.55
