stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,5,0,27,0,0,0,0,0,0,0,0,0,0,0,1,5,7,1,74,0,0,0,3,15,227,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,23.68,6.2,0,28.75,0.28,7.89,0,0.28,0,0,0.28,0,0,0,0,0,5.07,18.6,1.41,57.5,0,0,3.66,1.13,500.28,84.84,0.85,1.13,21.98,0.28,0.28,15.78,0.56,0,1.13,0,0,0
21Day,7.77,1.48,0.37,68.45,0.37,4.81,0,0.74,0,0,0.37,0,0,0.74,1.48,1.85,4.07,7.4,1.11,53.65,0,0,7.4,0,61.79,17.02,0.74,0.74,4.07,3.33,0,2.96,0.74,2.59,0,0,0,0
3Month,0.21,10.92,2.5,73.96,0,0,0.73,0.1,0.21,1.14,1.04,0.1,3.02,1.56,0.31,14.67,9.99,17.79,1.46,11.23,0.1,0,2.29,13.73,0.83,0.31,0.31,0.73,1.35,0.62,1.46,0,0,0,0,3.74,0.73,1.77
22Month,0.14,21.73,4.1,12.16,0,0,0.14,0.14,0,1.5,0.82,2.46,6.83,1.37,0.55,6.97,3.14,3.55,0.96,4.1,0,0.14,1.91,0.14,0.55,0,0.14,0.14,0.27,0,0.55,0.27,0,0,0,0.55,0,0.82
