stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0,0.563696112006446,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0,0,0
3Month,0.312051019934018,3.01649319269551,0.312051019934018,3.95264625249756,0.312051019934018,0,6.55307141861438,0.312051019934018,0,29.228778867153,0.208034013289345,0.312051019934018,0.312051019934018,0.208034013289345,0,0.208034013289345,0.728119046512708,0.104017006644673,0,0,0.520085033223363,0.312051019934018,0.312051019934018,0.104017006644673,0.520085033223363
22Month,0,0.136649431988133,0,0.136649431988133,0.273298863976266,0.136649431988133,3.41623579970333,0,0.136649431988133,5.60262671151346,0,0,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0.273298863976266,0,0,0
