stage,Enterocyte,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,0,9,0,0,0,1,1
72hpf,0,0.281848056003223,0,0,0.281848056003223,0,0
22Month,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0
