stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,10,0,3,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
72hpf,0,10.9920741841257,0,0.563696112006446,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,3.10032861603546,0,0,0.281848056003223,1.12739222401289,1.40924028001612,0,0,4.50956889605157,0,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,9.24967150660706,0.369986860264282,1.10996058079285,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0,9.61965836687134,0,0,4.43984232317139,0.369986860264282,0.369986860264282,0,0,4.43984232317139,1.10996058079285,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0
3Month,0,3.22452720598485,0,0.208034013289345,0,0,0,0,0.832136053157381,0.104017006644673,0,0.416068026578691,0.208034013289345,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0,0.208034013289345,0,0,1.1441870730914,0.104017006644673,0.208034013289345
22Month,0.136649431988133,9.01886251121678,0,0,0,0,0.136649431988133,0,4.78273011958466,0.273298863976266,0,0.136649431988133,0.136649431988133,0.409948295964399,0.273298863976266,0,0.136649431988133,0,0,0,0.273298863976266,0.136649431988133,0.273298863976266,0,0,0,0,0.273298863976266,0,0
