stage,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Immune.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0.369986860264282,0,0.369986860264282,1.10996058079285,0.739973720528564,0,0.369986860264282,0,0,0
3Month,0.312051019934018,0,0.104017006644673,0.208034013289345,0.208034013289345,0.312051019934018,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673
