stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0
3Month,0.104017006644673,0,2.2883741461828,0.104017006644673,0,0,0,1.76828911295943,0.208034013289345,0,0.208034013289345,0.104017006644673,0.312051019934018,0.208034013289345,0.208034013289345,0,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.520085033223363,0.104017006644673,0.520085033223363,0.104017006644673
22Month,0.409948295964399,0.136649431988133,1.2298448878932,0.136649431988133,0.136649431988133,0.409948295964399,16.2612824065878,7.51571875934732,0.409948295964399,0.273298863976266,0.683247159940666,0,0.136649431988133,0.409948295964399,0.546597727952532,0.273298863976266,0.136649431988133,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0.273298863976266,0,0.136649431988133
