stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3Month,0.104017006644673,0.208034013289345,0.104017006644673,0.312051019934018,0.312051019934018,0.312051019934018,0.208034013289345,0.520085033223363,0.104017006644673,0,0.104017006644673,0.104017006644673,0.312051019934018,0.208034013289345,1.35222108638074
