stage,Cardiomyocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Spermatocyte
24hpf,0,0,1,0,2,0,6,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,1.69108833601934,0,0.281848056003223,0,0
21Day,0.739973720528564,0,0,0.739973720528564,0.369986860264282,1.10996058079285,0,0.369986860264282,0.369986860264282,0
3Month,0,0.104017006644673,0,0,0,0,0,0,0,0.104017006644673
