stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hatching.gland,Keratinocyte,Neural.cell,Neural.progenitor.cell
24hpf,0,1,0,4,0,1,1
72hpf,0,0,0,0,0,0.563696112006446,0.281848056003223
21Day,0.369986860264282,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0
