stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,50,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,6,96,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,58.34,3.38,0,6.2,2.54,3.66,0,0,0,0,0,0,0,0,0,1.97,15.78,1.41,10.15,0,0.85,3.1,0,1015.5,66.52,1.41,8.74,13.25,0.28,0,12.68,1.13,0.85,1.97,0,0,0
21Day,48.47,0.37,2.59,7.77,1.48,6.66,0,0,0.37,0.37,0,1.85,0,1.85,2.59,0.74,3.33,0.37,9.62,0,0,14.43,0,280.08,27.01,0.37,4.44,3.7,5.55,0,2.22,1.11,0.74,2.22,0.37,0,0.74
3Month,2.39,0.83,0.21,4.06,0.1,0,0,0.21,0.83,0.73,0,30.48,1.25,0.1,1.25,0.21,1.46,1.25,3.95,1.14,0,3.74,0,3.43,1.14,0.94,0.21,0.1,0.21,1.56,0.62,0,0,0.83,0.1,0.21,0.73
22Month,3.28,0.55,0,3.14,0.14,0,0.14,0.14,0.27,2.05,6.01,51.79,1.09,0.27,2.73,0,0.55,0.27,6.83,0,1.78,1.5,0.14,3.96,1.5,0.41,0.82,0.14,0,2.19,1.23,0,0,0.14,0,0,0.68
