stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,12.12,0.85,0,4.23,1.13,7.89,0,0,0,0.28,0,0,0,0,0.56,0,1.69,15.5,3.66,12.12,0,0,0.28,0,1375.14,66.8,0.56,1.13,0,16.35,0,0,7.61,0,1.13,0.28,0,0,0
21Day,2.96,0.37,0.37,5.55,0.74,3.7,0,1.48,0,1.11,0,0,0.74,0,0.74,1.48,1.11,4.44,3.33,3.7,0,0,0.74,0.37,251.22,15.54,0.74,0,0,2.22,6.29,1.48,2.96,0.37,2.59,0.37,0,0,2.59
3Month,0,0.42,0.21,5.41,0,0,0,0.21,0.94,1.56,0,0,8.53,1.77,0.52,2.39,0.52,1.77,1.25,1.77,0.31,0,1.04,0.21,6.97,0.1,3.43,0.42,0,0,0.42,10.71,0.31,0,0,0,0.21,4.99,1.04
22Month,0.14,1.91,0.41,3.83,0.14,0,0.27,0.68,0.96,3.01,1.23,0,62.18,2.32,0.68,7.38,0.27,0.68,3.14,5.88,0.14,1.09,0.41,0,7.38,0,4.78,1.09,0.14,0.27,0.41,13.66,0.96,1.09,0,0.14,0,0,2.32
