stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,63,74,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,96,0,0,0,0,64,108,0,0,0,142,0,0,0,0,0,0,0,0,0
72hpf,113.02,105.97,0,12.4,5.36,18.04,0,0.85,0,0,0.85,0,0,0,0.56,0.28,4.51,37.49,3.66,104.85,0,1.13,2.25,0.56,1701.52,93.01,1.13,8.74,0,215.05,0.85,0,41.71,0.85,0.85,18.04,0,0,0
21Day,130.98,48.47,0.74,22.57,1.85,20.35,0,1.85,0,0,0.74,0,0.74,0,3.7,2.59,1.11,18.13,8.51,199.79,0,0.37,26.27,0,429.55,41.44,3.33,4.81,0,199.05,22.94,2.22,49.95,1.85,6.66,7.03,0.37,0,2.22
3Month,0.42,24.03,0.1,3.02,0.1,0,0.21,0,0.21,0.52,1.46,0,4.26,1.04,0,1.56,0.62,4.26,0.94,17.16,1.35,0,1.98,0.52,5.1,0.83,3.74,7.07,0,0.1,0.52,20.6,2.08,0.1,0,0.42,3.22,0.73,0.1
22Month,0.41,36.62,0.27,3.28,0,0,0.14,0,0.14,0,1.09,1.09,7.52,0.14,0,0.82,0.27,4.51,3.42,18.86,0.41,0,0.41,0.14,1.23,2.05,3.55,2.19,0.14,0,0,23.5,1.37,0,0,0.14,0.82,0,0.55
