stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,6,0,18,0,0,0,0,0,0,1,0,2,0,0,0,0,1,7,20,37,0,0,0,0,13,246,0,0,0,8,0,0,0,0,2,0,0,0
72hpf,2.54,1.69,0,7.89,0.85,5.36,0,0.85,0,0,0,0,0,0,0,1.41,0,3.95,13.53,1.41,16.35,0,1.69,0.85,0,85.4,55.52,0,1.69,0,14.94,1.13,0.28,5.64,0.56,0.56,0,0,0
21Day,7.03,2.22,0,18.87,0.74,6.66,0,7.77,0,0,0.37,0,0,1.85,0.74,8.51,2.59,2.22,6.66,2.96,20.72,0,0,2.96,0,24.79,18.87,0.37,0,0,8.14,2.96,0.37,1.48,0,0.37,0,0,4.44
3Month,0.21,3.64,1.56,42.65,0.21,0,0.94,1.35,0.1,5.62,13.21,0.1,0,62.31,13.94,3.64,22.26,4.06,12.38,14.87,17.89,3.95,0,3.12,2.7,2.29,1.14,1.66,2.08,0,0.83,1.87,45.04,0.62,0,0.31,8.74,14.56,14.35
22Month,0.14,4.51,1.78,14.07,0.27,0,0.96,1.09,0,3.01,14.89,5.88,0,69.55,9.84,4.37,21.18,1.37,3.01,14.62,12.57,0.41,2.05,1.78,0.41,1.09,0,2.6,2.05,0.41,0.14,0.55,11.34,0.68,0.41,0.14,1.37,0,4.24
