stage,Epithelial.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,1,1,0,2
72hpf,0,0,0.563696112006446,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0
