stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulosa.cell,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cone.cell
24hpf,0,1,0,0,0,1,1,1,1,6,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,1.97293639202256,1.69108833601934,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0,0,0,0.739973720528564,1.10996058079285,1.84993430132141,0.369986860264282,0.369986860264282
22Month,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0
