stage,Epithelial.cell,Epithelial.cell..Brain.,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Smooth.muscle.cell
24hpf,0,0,0,1,2,0,1,0,0
72hpf,0,0.281848056003223,0.281848056003223,0.281848056003223,0.281848056003223,0.563696112006446,0,0,0
21Day,0.369986860264282,0,0,0,0.739973720528564,0.739973720528564,0,0.369986860264282,0
3Month,0.104017006644673,0,0,0,0,0,0,0,0.208034013289345
