stage,Epithelial.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell
21Day,0,0,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0.208034013289345
22Month,0,0,0.136649431988133,0.546597727952532,0.136649431988133,0,0
