stage,Cardiomyocyte,Epithelial.cell,Granulosa.cell,Hepatocyte,Immune.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0,0,0.520085033223363,0,0,0,0,0,0.104017006644673,0.208034013289345,0,0,5.40888434552298
22Month,0,0,4.91937955157279,0.546597727952532,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0,0,0,0.136649431988133,0
