stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0.281848056003223,0
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0.369986860264282,0
3Month,0.104017006644673,0.208034013289345,0.208034013289345,0.312051019934018,0.312051019934018,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673,0,7.07315645183774
