stage,Cardiomyocyte,Epithelial.cell..Brain.,Granulocyte,Intestinal.bulb.cell,Neural.cell,Neurosecretory.cell,Primordial.germ.cell,Radial.glia
72hpf,0,0.281848056003223,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0,0,0.739973720528564,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0,0.208034013289345,0.208034013289345,0
22Month,0,0,0.136649431988133,0,0,0,0,0
