stage,Enterocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,3,0,0,0
72hpf,0,0,0,0,0,0,0.84554416800967,0.84554416800967,0.281848056003223,0,0.281848056003223
21Day,0.369986860264282,0.739973720528564,0.369986860264282,0,0.369986860264282,0.369986860264282,0.739973720528564,0.369986860264282,0.369986860264282,0.369986860264282,0
3Month,0,0.312051019934018,0,0.104017006644673,0,0,0,0,0,0,0
