stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,2.81848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0.739973720528564,0,0,0,0,0,0,0,0,0,2.21992116158569,0,0.369986860264282,0,0.369986860264282
3Month,0,0.208034013289345,0,0.208034013289345,0,0.104017006644673,0.208034013289345,0.208034013289345,0,0.312051019934018,0,0.208034013289345,0.104017006644673,0,0,0,0,0
22Month,0.136649431988133,0.546597727952532,0.136649431988133,0,0.136649431988133,0.409948295964399,3.41623579970333,0,0.136649431988133,0.546597727952532,0.273298863976266,0.956546023916932,0,0,0,0,0.136649431988133,0
