stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,2.25,25.93,0.85,0,0,0,0,0,0.28,0,0,0,0.85,4.23,0,10.71,0,0,0,3.95,6.48,6.48,0,0,0,6.2,0,0.28,6.48,0,1.97,0,0,0
21Day,2.96,0,0,11.1,48.47,2.22,0,0,0,0.37,0,2.59,0,0.74,0.37,2.96,5.92,0.37,12.58,0,0.37,2.22,0,15.91,5.55,1.48,0.37,0,16.65,2.22,0,1.11,0,0.37,0,0,1.11
3Month,0.21,0.1,0.1,15.08,14.98,0,0.21,0.1,0.62,0.94,0,3.95,1.46,0.1,1.66,45.04,3.02,1.66,5.82,1.66,0,0.52,13.11,0.83,0.42,27.67,0.21,0,0.42,0.94,4.58,0.31,0,0,0.73,0.52,1.35
22Month,0.41,1.09,0.14,18.45,6.42,0,0.27,0,0.27,1.37,5.88,42.63,0.55,0.14,0.55,6.7,1.23,1.91,3.28,0,0.82,0.41,1.09,1.78,0,17.9,0.14,0.41,0.14,0.14,11.07,0.41,0.14,0,0,0,1.5
