stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,9,0,53,2,1,0,0,0,0,1,0,0,0,0,0,9,7,38,49,0,0,0,2,42,287,1,0,0,2,0,0,0,0,0,2,0,0,0
72hpf,9.86,5.64,0,29.03,4.23,9.02,0,0.28,0,0,0.85,0,0,0,1.13,0,16.35,87.65,2.82,32.69,0,4.51,1.41,1.69,350.62,67.36,0.85,1.13,0,37.77,0.56,0,14.37,2.82,1.41,9.3,0,0,0
21Day,11.1,2.22,3.33,136.53,3.7,11.1,0,5.92,0,1.48,4.07,0,7.77,1.11,28.12,7.03,12.58,73.26,19.24,61.05,0,0.37,12.21,0.37,118.03,23.31,1.48,1.85,0,20.72,9.25,1.11,7.4,5.55,6.66,5.55,0,0,8.14
3Month,0.1,1.56,0.52,17.99,0,0,0.42,0.31,0.21,3.43,9.99,0,33.91,2.7,1.56,12.17,1.25,9.99,6.03,4.37,0.52,0.31,2.08,3.64,0.52,0.42,2.29,0.62,0,0.21,0.83,7.49,0.1,0,0,0,1.25,3.85,3.12
22Month,0.14,4.1,1.5,15.99,0,0,1.37,0.82,0,4.24,30.61,5.88,165.89,2.6,3.69,24.05,0.96,5.19,11.62,9.57,0.14,3.14,1.78,0.14,2.6,0.41,3.28,2.05,0.27,0.27,0.27,4.92,2.32,1.09,0,0.14,0.82,0,3.28
