stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0.563696112006446,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0.281848056003223,0,0,0,3.94587278404512,1.69108833601934,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,1.10996058079285,0,0,1.10996058079285,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0,0,0,0,1.10996058079285,1.10996058079285,0.369986860264282,0.739973720528564,0.369986860264282,1.10996058079285,0.369986860264282,0,0,1.47994744105713,0.369986860264282,0,1.47994744105713,0.369986860264282,0,0,0.739973720528564,0,0,0,0.739973720528564
3Month,0,0.208034013289345,0.104017006644673,1.56025509967009,0.208034013289345,0,0.104017006644673,0.104017006644673,0.416068026578691,0,0,2.39239115282747,0.312051019934018,0,0.520085033223363,0,0.624102039868036,0.208034013289345,0.624102039868036,0,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0,0.104017006644673,0,0.624102039868036,0,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345
22Month,0.136649431988133,0.546597727952532,0,0.546597727952532,0,0,0,0.409948295964399,0,0.136649431988133,0,5.46597727952532,0.136649431988133,0.136649431988133,1.09319545590506,0,0.136649431988133,0.273298863976266,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133
