stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,1,0,0,0,0,1,1,0,5,0,0
72hpf,0,0,0,0.281848056003223,0,0,0.84554416800967,0.84554416800967,1.97293639202256,0.563696112006446,0.281848056003223
21Day,0.369986860264282,0,0.739973720528564,0,0.739973720528564,0.369986860264282,0.739973720528564,0,0.369986860264282,1.47994744105713,0
22Month,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0
