stage,Epithelial.cell,Hepatocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,1,0,0,0
72hpf,0,0,0,1.69108833601934,0.281848056003223,0
21Day,0,0,0,1.47994744105713,0.369986860264282,0.739973720528564
22Month,0.136649431988133,0.409948295964399,0,0,0,0
