stage,Cardiomyocyte,Hepatocyte,Immune.cell,Keratinocyte
72hpf,0.563696112006446,0,0,0
3Month,0,0.208034013289345,0,0
22Month,0,0.409948295964399,0.136649431988133,0.136649431988133
