stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0,0,0.104017006644673,0,0.520085033223363,0,0,0,0,0.104017006644673,0,0,0,0.312051019934018,0.208034013289345,0.104017006644673,0.104017006644673
22Month,0,0,0,0.273298863976266,0.136649431988133,1.77644261584573,0.136649431988133,0.136649431988133,0,0,0,3.00628750373893,0,0,0.273298863976266,0,0,0
