stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24,4,0,24,0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,4,32,0,0,0,0,21,318,0,0,7,1,0,0,0,0,3,0,0,0
72hpf,12.68,1.69,0,6.2,1.69,8.46,0,0,0,0,0,0,0,0,0,0.56,0,4.79,15.22,3.38,18.6,0,0.85,0.85,0,741.54,73.84,1.13,1.13,24.8,0.56,0.28,6.48,0.56,1.41,1.97,0,0,0
21Day,8.14,1.48,0.37,18.13,0.37,7.77,0,1.11,0,0,0.37,0,0,0,0.37,3.33,1.48,2.22,15.17,4.44,27.01,0,0,1.48,0.37,277.86,22.57,1.48,2.22,15.17,8.14,0.74,5.92,1.48,2.96,2.22,0.37,0,3.33
3Month,0.1,2.7,0.1,8.01,0,0,0.1,0.21,0.21,0.62,4.68,0,0,4.89,4.99,0.94,1.56,0.1,2.08,5.2,34.33,5.51,0,6.03,0.31,5.51,0.52,4.99,0.31,0.1,0.42,9.26,1.04,0.1,0,0.31,0.73,1.04,2.39
22Month,0.14,7.93,0.27,8.47,0.14,0,0.82,0,0.27,1.5,13.12,2.6,0,24.32,2.87,0.96,4.37,0.55,1.23,11.62,31.84,0.68,1.37,2.19,0,7.79,0.41,4.51,0.55,0.27,0.27,9.84,2.6,0.41,0,0.14,0.55,0,3.01
