stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,4,0,8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,4,30,0,0,0,1,6,205,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,5.92,1.69,0,4.23,0.85,3.38,0,0,0,0,0.28,0,0,0.28,0,0.28,0,3.38,11.84,0,12.68,0,0.56,0.28,0,68.49,48.2,0.28,0.56,9.58,1.13,0,4.23,0.85,0,1.13,0,0,0
21Day,13.69,0.74,0.74,34.04,0.74,12.95,0,8.88,0,0,0.37,0,0,1.11,0.37,8.14,1.48,0.37,11.47,5.92,43.66,0.37,0,3.7,0,40.7,22.57,0,1.48,12.21,4.44,0.37,2.22,1.11,2.22,2.22,0,0,2.22
3Month,0.21,1.35,0.31,13.73,0.21,0,0.42,1.04,0.1,1.46,3.12,0,0,13.21,5.82,0.94,6.45,0.31,4.26,5.62,4.99,0.83,0.1,0.52,1.04,0.94,0.1,1.35,0.31,0.31,0.42,12.38,0.1,0,0,0,2.29,7.39,4.26
22Month,0.14,1.09,0.14,4.37,0.14,0,0.41,0.55,0.14,0.68,3.55,1.23,0,23.5,2.19,0.82,5.88,0.14,1.37,5.33,5.74,0.14,0.96,0.68,0.14,0.41,0.14,1.37,0.55,0.14,0,2.6,0.41,0.68,0,0,0.27,0,1.5
