stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Retinal.cell
24hpf,0,0,0,0,2,0,2,0,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,0.563696112006446,0.84554416800967,0,0
21Day,0.369986860264282,0.369986860264282,0.739973720528564,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282
