stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0
72hpf,0,0,0,0,0,0,0.563696112006446,0,0,0.281848056003223,0.281848056003223,0.84554416800967,1.69108833601934,0,0,0
21Day,0,1.10996058079285,1.10996058079285,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0,0.739973720528564,0.369986860264282,0,0
3Month,0.104017006644673,0,0,0.312051019934018,0,0.208034013289345,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0.312051019934018,0.520085033223363
