stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,5,10,0,0,0,1,1,62,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.13,0.56,0,0.28,0,0,0,0,0,0,0,1.41,2.25,0,3.66,0,0.56,0,0,4.23,8.17,0,0.28,0,1.13,0,0,0.56,0,0,0,0,0
21Day,2.22,0,0,4.44,10.73,0,4.44,0,0.74,0,0,0,4.07,0,0.74,0.74,1.11,7.4,0,0,0.74,0,2.22,8.51,0,1.11,0,1.11,1.85,0.74,2.59,0,0.74,0,0,1.85
3Month,0,0.94,0.21,6.24,0,0.1,0.21,0.73,3.02,0,9.99,2.6,0.31,3.64,0.94,2.29,4.26,1.77,0.52,0,1.25,1.14,0.21,0.31,0.21,0.21,0,0,0.62,25.69,0.1,0.1,0,1.46,19.14,3.33
22Month,0.14,0.68,0.41,3.55,0,0.27,0.27,0.27,5.88,1.23,23.91,0.27,2.46,3.83,0.27,0.41,3.83,2.32,0.14,0.68,0.41,0,0,0,0.14,0.55,0.41,0.14,0,3.55,0.41,0,0.27,0,0,1.78
