stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,3,0,15,0,0,0,0,0,0,0,0,0,0,1,0,6,0,255,21,0,0,0,0,2,26,0,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,1.41,8.46,0,5.92,0,0.56,0,0.56,0,0.28,6.76,0,0,0,5.64,0,27.9,11.84,101.75,43.12,0,0,0.56,4.79,12.68,5.36,1.69,0,0,54.11,0,0.28,0.56,0,0,0.56,0,0,0
21Day,12.21,24.05,28.49,75.48,2.22,16.65,0,4.81,0,13.69,10.73,0.74,4.44,0.37,25.9,75.85,29.6,27.01,91.76,361.48,0.37,0,29.23,1.11,20.35,13.32,4.44,1.11,0,185.73,19.24,2.59,2.59,2.22,5.55,2.22,0,0,16.65
3Month,0.31,31.73,25.38,100.38,0.1,0,1.77,0.52,0.21,150.82,87.17,0.62,31.52,14.46,3.95,332.13,13.94,7.8,83.42,45.66,6.76,0,63.35,19.24,0.31,0.31,10.51,0.62,0,0.42,5.93,12.59,0,0.1,0,0.21,5.93,7.07,22.78
22Month,1.09,84.31,23.23,87.73,0,0,3.55,1.37,0.41,72.29,265.24,10.8,78.98,13.25,18.17,284.91,8.34,4.51,165.76,89.78,1.91,2.19,51.79,2.6,0.96,0.27,9.98,1.91,0.82,2.46,1.37,11.75,0.82,0.41,0,0.14,2.32,0,12.03
