stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,8,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0.563696112006446,0.281848056003223,0,0.563696112006446,0,0,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0.739973720528564,0.739973720528564,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,1.10996058079285,1.47994744105713,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0,0,0.728119046512708,0,0.104017006644673,0.104017006644673,0.208034013289345,0.728119046512708,0.208034013289345,0,0.520085033223363,0,0.104017006644673,0.104017006644673,0.312051019934018,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0.520085033223363,0.208034013289345,0.208034013289345
22Month,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0.956546023916932,0,0,0,0,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0,0,0
