stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,8,0,80,3,1,0,1,0,0,2,0,12,0,0,1,0,13,42,81,90,0,1,0,1,40,596,2,0,11,0,0,0,0,0,4,0,0,0
72hpf,16.07,5.92,0,45.38,7.05,5.36,0,2.54,0,0,1.97,0,0,0.28,0,5.36,0,29.59,74.13,9.02,56.65,0,1.69,1.97,2.54,632.19,183.76,1.41,2.54,41.71,1.13,0.28,22.83,1.13,3.1,5.92,0,0,0
21Day,25.16,3.7,6.66,195.72,5.92,44.4,0,25.16,0,4.44,7.4,0,0,5.92,7.03,36.26,19.24,21.83,72.52,38.85,80.29,0,0.37,9.25,0,193.87,64.38,5.18,4.07,32.93,11.1,1.48,16.65,5.55,9.62,3.7,0.37,0,8.14
3Month,0.83,4.06,1.25,79.89,0.31,0,0.62,1.04,0.31,21.64,36.41,0.1,0,38.38,25.07,3.54,41.19,6.97,17.37,30.37,10.3,1.56,0.1,14.87,5.82,5.3,1.04,4.47,1.66,0.42,1.14,23.51,0.21,0,0,0.42,9.57,10.09,15.6
22Month,0.27,5.74,4.51,32.11,0.14,0,1.37,0.82,0,11.34,85.95,13.66,0,98.11,11.62,6.83,53.16,2.73,5.19,38.13,9.84,0.27,3.01,7.24,0.14,1.37,0.14,4.78,2.05,0.14,0.14,3.42,2.05,0.82,0,0,1.23,0,6.01
