stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0,0,0,0,0,0,0.56,0,0,1.41,0,0.85,0,0.56,0,7.89,0,0,0.85,0.28,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0
21Day,0.37,0,0.37,1.48,0,1.11,0,0,0,0.37,0,14.06,0.37,1.11,0.37,0,2.22,0.37,2.22,0,0.74,0.37,0,2.59,0.74,0.37,0.37,0,1.11,1.11,0,0,0,0,0.74,0.37,0,0,0
3Month,0.52,2.39,4.99,18.1,0.21,0,2.81,0.31,2.29,6.35,0.31,896.73,60.85,0.94,13.83,3.64,8.22,4.58,8.84,2.39,3.02,4.37,2.5,0.94,0.1,1.56,1.87,0,1.04,11.96,0.1,1.56,0.62,0,0,0,1.77,0.52,5.1
22Month,6.56,39.49,31.57,88.28,0.27,0,81.31,3.28,19.27,79.26,25.83,9413.23,41.95,11.21,97.7,10.93,14.89,81.58,98.25,3.42,495.22,23.64,1.78,4.51,1.09,15.03,23.37,11.34,3.14,37.44,0,4.65,7.93,6.29,0.14,0.68,6.29,0.14,57.12
