stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,5,0,31,1,3,0,0,0,0,0,0,1,1,0,0,0,6,4,3,89,0,0,1,2,26,748,0,0,0,12,0,0,0,0,0,2,0,0,0
72hpf,15.78,2.82,0,16.07,8.17,12.68,0,0.56,0,0,0,0,0,0,0,0.56,0,17.19,31,1.97,73,0,3.66,0.85,0,387.54,258.74,0.56,1.97,0,51.3,2.82,0,21.14,3.95,1.41,3.95,0,0,0
21Day,25.16,0.74,1.11,29.23,4.07,27.01,0,9.62,0,0,0,0,0,1.85,0,7.77,1.11,2.22,9.99,2.22,55.5,0.74,0,5.92,0,87.32,59.2,0.74,0,0,27.38,6.29,0.74,9.25,3.7,2.96,0.74,0.37,0,4.81
3Month,0.42,3.12,0.73,44,1.14,0,1.35,1.46,0.52,2.5,4.78,0.1,0,84.98,10.19,3.02,10.3,4.68,16.75,6.45,26.32,5.41,0.31,2.5,3.22,6.24,1.66,5.3,3.85,0,1.56,2.6,93.3,2.29,0.21,0.1,0.83,9.15,38.59,6.35
22Month,0.68,2.73,0.55,12.71,0.14,0,0.96,0.68,0,0.82,2.87,6.15,0,90.19,2.05,2.87,11.75,0.82,2.6,4.51,13.8,0.68,2.05,0.96,0.27,1.91,0.41,3.01,2.46,1.09,1.23,0,16.94,2.73,1.37,0,0.14,0.82,0.14,1.37
