stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0,0.281848056003223,19.1656678082192,5.91880917606769,0,0,0.281848056003223
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,5.17981604369995,3.69986860264282,0.739973720528564,1.10996058079285,1.84993430132141
3Month,0,0.208034013289345,0,0,0,0,0,0,0,0,0,0,0.104017006644673,0,0,0
22Month,0,0.136649431988133,0,0,0.136649431988133,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0.409948295964399,0,0,0,0,0
