stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,11,1,0,0,0,0,1,0,0,0,0,0,1,7,31,14,0,0,0,0,4,128,0,0,0,5,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,1.97,0,4.79,1.69,0.85,0,0.28,0,1.97,0,0,0,1.13,0,2.25,9.3,3.38,10.43,0,0.85,0.28,0,12.4,25.93,0.28,0.85,0,10.99,0.28,0,0,5.92,0.28,0,0.85,0,0,0
21Day,5.18,0.74,0,12.21,0.37,10.73,0,2.22,0,4.44,0,1.85,2.96,6.29,0.37,1.85,4.44,6.29,13.32,0.37,0,0.37,0.37,7.03,15.17,0.37,0.37,0,4.44,1.48,0,0,2.22,0.74,0.37,0,0.37,0,2.96
3Month,0.21,1.98,0.52,14.15,0.31,0,0.31,0.42,4.26,101.21,0,8.53,86.96,1.56,4.16,2.08,4.06,16.95,6.35,0.42,0,1.25,1.46,0.73,0.21,0.73,0.52,0,0.42,1.25,0.52,11.86,0.1,0.1,0,0,3.22,11.75,9.99
22Month,0,2.87,0.41,6.29,0.41,0,1.5,0.27,1.91,160.29,8.47,35.39,27.74,3.42,6.29,0.41,0.82,37.85,3.55,0.14,1.09,0.68,0.14,0.55,0.14,0.82,0.41,0.27,0,0.27,0,1.5,0.41,0.14,0,0,0.96,0,6.83
