stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Neural.progenitor.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,3,0,0
72hpf,0,0,0,0,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0.208034013289345,0.104017006644673,0,0,0,0
