stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.12739222401289,0,0.563696112006446,0,0.563696112006446,0,0,0,0,0,0,0,0,0,0,1.12739222401289,0,1.69108833601934,0,0.281848056003223,0,40.3042720084609,5.07326500805802,0,0.281848056003223,0,0.84554416800967,0,0,1.12739222401289,14.0924028001612,20.2930600322321,3.38217667203868,0,0
21Day,4.43984232317139,0,2.58990802184998,0,2.58990802184998,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0.369986860264282,0,1.10996058079285,0.369986860264282,2.21992116158569,0,0,0.369986860264282,14.429487550307,3.32988174237854,0,0,0,0.739973720528564,0.369986860264282,0,0.369986860264282,9.98964522713562,62.1577925243994,4.06985546290711,0,1.10996058079285
3Month,0.104017006644673,0,1.56025509967009,0.104017006644673,0,0.104017006644673,0,0.312051019934018,0.312051019934018,0,2.18435713953813,0.104017006644673,0,0.728119046512708,0.416068026578691,0.624102039868036,0.520085033223363,0.624102039868036,0.416068026578691,0.208034013289345,0.104017006644673,3.01649319269551,0.104017006644673,0.208034013289345,0,0,0.416068026578691,0.104017006644673,2.80845917940616,0.312051019934018,0,0.104017006644673,1.87230611960411,0.728119046512708,0.520085033223363
22Month,0,0.819896591928799,0.819896591928799,0,0,0.273298863976266,0.409948295964399,0.273298863976266,0.546597727952532,0.956546023916932,6.83247159940665,0.273298863976266,0.273298863976266,0.819896591928799,0,0.273298863976266,0.546597727952532,1.2298448878932,0,0.273298863976266,0,2.8696380717508,0.273298863976266,0.273298863976266,0.136649431988133,0.136649431988133,0.136649431988133,0,0.546597727952532,0.273298863976266,0.956546023916932,0,1.09319545590506,0,0.683247159940666
