stage,Endothelial.cell,Epithelial.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,T.cell
72hpf,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0,17.4745794721998,1.12739222401289,0.563696112006446,0,0,0,0,0,0
21Day,0,0.369986860264282,0,1.10996058079285,0.739973720528564,0,7.76972406554993,0.739973720528564,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0,0,0,0,0,0.104017006644673,0,0,0,0,0.104017006644673,0,0,0,0
