stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.563696112006446,0.84554416800967,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0,0.208034013289345,0.520085033223363,4.26469727243158,0.104017006644673,0.312051019934018,0.832136053157381,0,1.97632312624878,0.312051019934018,0.104017006644673,1.1441870730914,0.936153059802054,0.728119046512708,0.728119046512708,0.416068026578691,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0.416068026578691,5.09683332558896,0.104017006644673,0,0.312051019934018,151.552778681288,0.416068026578691
22Month,0,0,0,0.409948295964399,0,0.136649431988133,0.273298863976266,0.136649431988133,1.91309204783386,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0,0.136649431988133,0.409948295964399,0,0,0,0,0
