stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Pancreatic.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0
3Month,0.208034013289345,0,0.208034013289345,0.104017006644673,0,0.312051019934018,0.104017006644673,0,0.104017006644673,0,0,0,0
22Month,0.136649431988133,0.136649431988133,1.91309204783386,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,0.546597727952532,0.136649431988133,0,0,0.136649431988133
