stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,1.97,0.28,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0.28,0.56,0,0,0,0,1.97,1.97,0,0,0,1.13,0,0,0,0,0,0,0,0,0
21Day,2.96,0.74,0.74,160.94,0.74,8.51,0,1.11,0,0,0.37,0,1.48,0,3.7,0.37,0,15.54,4.81,13.32,0,0,1.48,0,7.4,4.07,0,0.37,0,6.29,3.7,0,0.74,0.37,2.22,0.37,0.37,0,0.74
3Month,0.21,0.73,1.14,304.98,0,0,1.56,0,0.21,1.77,4.68,0.1,13.63,5.2,0.83,5.72,1.77,72.6,5.72,37.86,1.66,0.1,1.56,1.04,0.73,0,0.73,0.21,0,0.1,2.91,10.3,0.21,0.1,0,0.21,1.25,6.97,5.72
22Month,0,0.55,4.92,57.53,0,0,1.09,0,0,0.82,10.25,1.09,8.61,4.78,0.41,2.32,0.27,28.56,6.01,17.9,0,0.27,1.37,0,0,0.14,0.14,0.55,0.14,0.14,0.14,3.01,0.27,0.14,0,0,0,0,0.41
